
MAT_K: 
[  1,  1]: 1.650e+08 [  1,  2]: 2.568e+04 [  1,  3]:-1.416e+03 [  1,  4]:-4.271e+00 [  1,  5]:-7.237e+01 [  1,  6]:-7.816e+04 [  1,  7]: 1.023e+08 [  1,  8]: 3.362e+03 [  1,  9]: 1.024e+03 [  1, 10]:-2.333e+01 [  1, 11]: 2.453e+02 [  1, 12]:-2.156e+04 [  1, 13]:-9.554e+07 [  1, 14]:-3.798e+07 [  1, 15]: 5.965e+03 [  1, 16]: 6.113e+01 [  1, 17]:-1.612e+02 [  1, 18]: 1.145e+04 [  1, 19]:-3.809e+07 [  1, 20]:-1.455e+07 [  1, 21]: 3.009e+03 [  1, 22]: 1.112e+02 [  1, 23]: 8.901e+00 [  1, 24]: 5.756e+04 [  1, 25]: 0.000e+00 [  1, 26]: 0.000e+00 [  1, 27]: 0.000e+00 [  1, 28]: 0.000e+00 [  1, 29]: 0.000e+00 [  1, 30]: 0.000e+00 [  1, 31]: 0.000e+00 [  1, 32]: 0.000e+00 [  1, 33]: 0.000e+00 [  1, 34]: 0.000e+00 [  1, 35]: 0.000e+00 [  1, 36]: 0.000e+00 [  1, 37]: 0.000e+00 [  1, 38]: 0.000e+00 [  1, 39]: 0.000e+00 [  1, 40]: 0.000e+00 [  1, 41]: 0.000e+00 [  1, 42]: 0.000e+00 [  1, 43]: 0.000e+00 [  1, 44]: 0.000e+00 [  1, 45]: 0.000e+00 [  1, 46]: 0.000e+00 [  1, 47]: 0.000e+00 [  1, 48]: 0.000e+00 [  1, 49]: 0.000e+00 [  1, 50]: 0.000e+00 [  1, 51]: 0.000e+00 [  1, 52]: 0.000e+00 [  1, 53]: 0.000e+00 [  1, 54]: 0.000e+00 [  1, 55]: 0.000e+00 [  1, 56]: 0.000e+00 [  1, 57]: 0.000e+00 [  1, 58]: 0.000e+00 [  1, 59]: 0.000e+00 [  1, 60]: 0.000e+00 [  1, 61]: 0.000e+00 [  1, 62]: 0.000e+00 [  1, 63]: 0.000e+00 [  1, 64]: 0.000e+00 [  1, 65]: 0.000e+00 [  1, 66]: 0.000e+00 [  1, 67]:-3.809e+07 [  1, 68]: 1.456e+07 [  1, 69]:-4.715e+03 [  1, 70]:-2.519e+01 [  1, 71]: 1.391e+01 [  1, 72]: 5.760e+04 [  1, 73]:-9.553e+07 [  1, 74]: 3.795e+07 [  1, 75]:-3.866e+03 [  1, 76]:-4.635e+01 [  1, 77]:-1.624e+02 [  1, 78]: 1.144e+04 [  1, 79]: 0.000e+00 [  1, 80]: 0.000e+00 [  1, 81]: 0.000e+00 [  1, 82]: 0.000e+00 [  1, 83]: 0.000e+00 [  1, 84]: 0.000e+00 [  1, 85]: 0.000e+00 [  1, 86]: 0.000e+00 [  1, 87]: 0.000e+00 [  1, 88]: 0.000e+00 [  1, 89]: 0.000e+00 [  1, 90]: 0.000e+00 [  1, 91]: 0.000e+00 [  1, 92]: 0.000e+00 [  1, 93]: 0.000e+00 [  1, 94]: 0.000e+00 [  1, 95]: 0.000e+00 [  1, 96]: 0.000e+00 [  1, 97]: 0.000e+00 [  1, 98]: 0.000e+00 [  1, 99]: 0.000e+00 [  1,100]: 0.000e+00 [  1,101]: 0.000e+00 [  1,102]: 0.000e+00 [  1,103]: 0.000e+00 [  1,104]: 0.000e+00 [  1,105]: 0.000e+00 [  1,106]: 0.000e+00 [  1,107]: 0.000e+00 [  1,108]: 0.000e+00 
[  2,  1]: 2.568e+04 [  2,  2]: 7.769e+07 [  2,  3]:-1.294e+03 [  2,  4]: 6.080e+01 [  2,  5]: 2.640e+01 [  2,  6]:-1.016e+02 [  2,  7]:-9.809e+02 [  2,  8]:-3.865e+07 [  2,  9]: 2.541e+03 [  2, 10]: 7.762e+01 [  2, 11]:-5.346e+01 [  2, 12]: 7.554e+00 [  2, 13]:-6.229e+07 [  2, 14]:-2.795e+07 [  2, 15]: 3.607e+03 [  2, 16]: 4.442e+01 [  2, 17]:-1.045e+02 [  2, 18]: 7.002e+03 [  2, 19]: 2.483e+07 [  2, 20]: 8.409e+06 [  2, 21]:-2.652e+03 [  2, 22]:-8.036e+01 [  2, 23]:-7.135e+00 [  2, 24]:-3.690e+04 [  2, 25]: 0.000e+00 [  2, 26]: 0.000e+00 [  2, 27]: 0.000e+00 [  2, 28]: 0.000e+00 [  2, 29]: 0.000e+00 [  2, 30]: 0.000e+00 [  2, 31]: 0.000e+00 [  2, 32]: 0.000e+00 [  2, 33]: 0.000e+00 [  2, 34]: 0.000e+00 [  2, 35]: 0.000e+00 [  2, 36]: 0.000e+00 [  2, 37]: 0.000e+00 [  2, 38]: 0.000e+00 [  2, 39]: 0.000e+00 [  2, 40]: 0.000e+00 [  2, 41]: 0.000e+00 [  2, 42]: 0.000e+00 [  2, 43]: 0.000e+00 [  2, 44]: 0.000e+00 [  2, 45]: 0.000e+00 [  2, 46]: 0.000e+00 [  2, 47]: 0.000e+00 [  2, 48]: 0.000e+00 [  2, 49]: 0.000e+00 [  2, 50]: 0.000e+00 [  2, 51]: 0.000e+00 [  2, 52]: 0.000e+00 [  2, 53]: 0.000e+00 [  2, 54]: 0.000e+00 [  2, 55]: 0.000e+00 [  2, 56]: 0.000e+00 [  2, 57]: 0.000e+00 [  2, 58]: 0.000e+00 [  2, 59]: 0.000e+00 [  2, 60]: 0.000e+00 [  2, 61]: 0.000e+00 [  2, 62]: 0.000e+00 [  2, 63]: 0.000e+00 [  2, 64]: 0.000e+00 [  2, 65]: 0.000e+00 [  2, 66]: 0.000e+00 [  2, 67]:-2.484e+07 [  2, 68]: 8.416e+06 [  2, 69]:-4.057e+03 [  2, 70]:-2.180e+01 [  2, 71]: 1.127e+01 [  2, 72]: 3.694e+04 [  2, 73]: 6.228e+07 [  2, 74]:-2.792e+07 [  2, 75]: 1.855e+03 [  2, 76]: 3.435e+01 [  2, 77]: 1.054e+02 [  2, 78]:-6.996e+03 [  2, 79]: 0.000e+00 [  2, 80]: 0.000e+00 [  2, 81]: 0.000e+00 [  2, 82]: 0.000e+00 [  2, 83]: 0.000e+00 [  2, 84]: 0.000e+00 [  2, 85]: 0.000e+00 [  2, 86]: 0.000e+00 [  2, 87]: 0.000e+00 [  2, 88]: 0.000e+00 [  2, 89]: 0.000e+00 [  2, 90]: 0.000e+00 [  2, 91]: 0.000e+00 [  2, 92]: 0.000e+00 [  2, 93]: 0.000e+00 [  2, 94]: 0.000e+00 [  2, 95]: 0.000e+00 [  2, 96]: 0.000e+00 [  2, 97]: 0.000e+00 [  2, 98]: 0.000e+00 [  2, 99]: 0.000e+00 [  2,100]: 0.000e+00 [  2,101]: 0.000e+00 [  2,102]: 0.000e+00 [  2,103]: 0.000e+00 [  2,104]: 0.000e+00 [  2,105]: 0.000e+00 [  2,106]: 0.000e+00 [  2,107]: 0.000e+00 [  2,108]: 0.000e+00 
[  3,  1]:-1.416e+03 [  3,  2]:-1.294e+03 [  3,  3]: 2.898e+07 [  3,  4]:-6.262e+05 [  3,  5]: 2.166e+01 [  3,  6]: 6.491e+00 [  3,  7]: 4.318e+03 [  3,  8]: 1.239e+03 [  3,  9]: 9.622e+06 [  3, 10]: 1.195e+05 [  3, 11]: 7.154e+01 [  3, 12]: 4.550e+00 [  3, 13]: 7.784e+03 [  3, 14]: 6.194e+03 [  3, 15]:-1.292e+07 [  3, 16]:-5.402e+03 [  3, 17]: 3.558e+03 [  3, 18]:-4.477e-01 [  3, 19]: 6.270e+03 [  3, 20]:-7.344e+02 [  3, 21]:-6.381e+06 [  3, 22]:-3.156e+04 [  3, 23]:-9.233e+03 [  3, 24]:-2.265e+01 [  3, 25]: 0.000e+00 [  3, 26]: 0.000e+00 [  3, 27]: 0.000e+00 [  3, 28]: 0.000e+00 [  3, 29]: 0.000e+00 [  3, 30]: 0.000e+00 [  3, 31]: 0.000e+00 [  3, 32]: 0.000e+00 [  3, 33]: 0.000e+00 [  3, 34]: 0.000e+00 [  3, 35]: 0.000e+00 [  3, 36]: 0.000e+00 [  3, 37]: 0.000e+00 [  3, 38]: 0.000e+00 [  3, 39]: 0.000e+00 [  3, 40]: 0.000e+00 [  3, 41]: 0.000e+00 [  3, 42]: 0.000e+00 [  3, 43]: 0.000e+00 [  3, 44]: 0.000e+00 [  3, 45]: 0.000e+00 [  3, 46]: 0.000e+00 [  3, 47]: 0.000e+00 [  3, 48]: 0.000e+00 [  3, 49]: 0.000e+00 [  3, 50]: 0.000e+00 [  3, 51]: 0.000e+00 [  3, 52]: 0.000e+00 [  3, 53]: 0.000e+00 [  3, 54]: 0.000e+00 [  3, 55]: 0.000e+00 [  3, 56]: 0.000e+00 [  3, 57]: 0.000e+00 [  3, 58]: 0.000e+00 [  3, 59]: 0.000e+00 [  3, 60]: 0.000e+00 [  3, 61]: 0.000e+00 [  3, 62]: 0.000e+00 [  3, 63]: 0.000e+00 [  3, 64]: 0.000e+00 [  3, 65]: 0.000e+00 [  3, 66]: 0.000e+00 [  3, 67]:-7.103e+03 [  3, 68]:-4.104e+03 [  3, 69]:-6.386e+06 [  3, 70]:-3.158e+04 [  3, 71]: 9.244e+03 [  3, 72]: 1.012e+01 [  3, 73]:-9.852e+03 [  3, 74]:-1.301e+03 [  3, 75]:-1.292e+07 [  3, 76]:-5.399e+03 [  3, 77]:-3.555e+03 [  3, 78]:-2.117e+00 [  3, 79]: 0.000e+00 [  3, 80]: 0.000e+00 [  3, 81]: 0.000e+00 [  3, 82]: 0.000e+00 [  3, 83]: 0.000e+00 [  3, 84]: 0.000e+00 [  3, 85]: 0.000e+00 [  3, 86]: 0.000e+00 [  3, 87]: 0.000e+00 [  3, 88]: 0.000e+00 [  3, 89]: 0.000e+00 [  3, 90]: 0.000e+00 [  3, 91]: 0.000e+00 [  3, 92]: 0.000e+00 [  3, 93]: 0.000e+00 [  3, 94]: 0.000e+00 [  3, 95]: 0.000e+00 [  3, 96]: 0.000e+00 [  3, 97]: 0.000e+00 [  3, 98]: 0.000e+00 [  3, 99]: 0.000e+00 [  3,100]: 0.000e+00 [  3,101]: 0.000e+00 [  3,102]: 0.000e+00 [  3,103]: 0.000e+00 [  3,104]: 0.000e+00 [  3,105]: 0.000e+00 [  3,106]: 0.000e+00 [  3,107]: 0.000e+00 [  3,108]: 0.000e+00 
[  4,  1]:-4.271e+00 [  4,  2]: 6.080e+01 [  4,  3]:-6.262e+05 [  4,  4]: 1.563e+04 [  4,  5]:-5.556e-01 [  4,  6]:-1.965e-02 [  4,  7]:-1.037e+02 [  4,  8]: 5.979e+00 [  4,  9]:-1.195e+05 [  4, 10]:-1.077e+03 [  4, 11]:-1.060e+00 [  4, 12]:-9.116e-02 [  4, 13]:-4.475e+00 [  4, 14]:-1.041e+02 [  4, 15]: 3.287e+05 [  4, 16]: 4.742e+01 [  4, 17]:-1.233e+01 [  4, 18]: 6.900e-03 [  4, 19]:-2.783e+00 [  4, 20]:-2.031e+01 [  4, 21]: 4.420e+04 [  4, 22]: 2.770e+02 [  4, 23]:-4.531e+01 [  4, 24]: 2.686e-01 [  4, 25]: 0.000e+00 [  4, 26]: 0.000e+00 [  4, 27]: 0.000e+00 [  4, 28]: 0.000e+00 [  4, 29]: 0.000e+00 [  4, 30]: 0.000e+00 [  4, 31]: 0.000e+00 [  4, 32]: 0.000e+00 [  4, 33]: 0.000e+00 [  4, 34]: 0.000e+00 [  4, 35]: 0.000e+00 [  4, 36]: 0.000e+00 [  4, 37]: 0.000e+00 [  4, 38]: 0.000e+00 [  4, 39]: 0.000e+00 [  4, 40]: 0.000e+00 [  4, 41]: 0.000e+00 [  4, 42]: 0.000e+00 [  4, 43]: 0.000e+00 [  4, 44]: 0.000e+00 [  4, 45]: 0.000e+00 [  4, 46]: 0.000e+00 [  4, 47]: 0.000e+00 [  4, 48]: 0.000e+00 [  4, 49]: 0.000e+00 [  4, 50]: 0.000e+00 [  4, 51]: 0.000e+00 [  4, 52]: 0.000e+00 [  4, 53]: 0.000e+00 [  4, 54]: 0.000e+00 [  4, 55]: 0.000e+00 [  4, 56]: 0.000e+00 [  4, 57]: 0.000e+00 [  4, 58]: 0.000e+00 [  4, 59]: 0.000e+00 [  4, 60]: 0.000e+00 [  4, 61]: 0.000e+00 [  4, 62]: 0.000e+00 [  4, 63]: 0.000e+00 [  4, 64]: 0.000e+00 [  4, 65]: 0.000e+00 [  4, 66]: 0.000e+00 [  4, 67]: 3.359e+01 [  4, 68]: 3.567e+01 [  4, 69]: 4.422e+04 [  4, 70]: 2.772e+02 [  4, 71]: 4.527e+01 [  4, 72]:-5.943e-02 [  4, 73]: 8.166e+01 [  4, 74]: 2.193e+01 [  4, 75]: 3.286e+05 [  4, 76]: 4.739e+01 [  4, 77]: 1.232e+01 [  4, 78]: 3.583e-02 [  4, 79]: 0.000e+00 [  4, 80]: 0.000e+00 [  4, 81]: 0.000e+00 [  4, 82]: 0.000e+00 [  4, 83]: 0.000e+00 [  4, 84]: 0.000e+00 [  4, 85]: 0.000e+00 [  4, 86]: 0.000e+00 [  4, 87]: 0.000e+00 [  4, 88]: 0.000e+00 [  4, 89]: 0.000e+00 [  4, 90]: 0.000e+00 [  4, 91]: 0.000e+00 [  4, 92]: 0.000e+00 [  4, 93]: 0.000e+00 [  4, 94]: 0.000e+00 [  4, 95]: 0.000e+00 [  4, 96]: 0.000e+00 [  4, 97]: 0.000e+00 [  4, 98]: 0.000e+00 [  4, 99]: 0.000e+00 [  4,100]: 0.000e+00 [  4,101]: 0.000e+00 [  4,102]: 0.000e+00 [  4,103]: 0.000e+00 [  4,104]: 0.000e+00 [  4,105]: 0.000e+00 [  4,106]: 0.000e+00 [  4,107]: 0.000e+00 [  4,108]: 0.000e+00 
[  5,  1]:-7.237e+01 [  5,  2]: 2.640e+01 [  5,  3]: 2.166e+01 [  5,  4]:-5.556e-01 [  5,  5]: 3.496e+04 [  5,  6]: 2.413e-01 [  5,  7]:-4.520e+01 [  5,  8]:-1.610e+02 [  5,  9]: 6.419e+00 [  5, 10]: 6.513e-02 [  5, 11]: 3.671e+03 [  5, 12]: 1.773e-01 [  5, 13]:-2.580e+01 [  5, 14]: 1.654e+02 [  5, 15]:-4.968e+05 [  5, 16]:-8.600e+01 [  5, 17]: 1.874e+01 [  5, 18]:-1.882e-02 [  5, 19]: 2.068e+01 [  5, 20]:-2.262e+01 [  5, 21]: 6.700e+04 [  5, 22]: 5.027e+02 [  5, 23]:-6.807e+01 [  5, 24]: 4.716e-01 [  5, 25]: 0.000e+00 [  5, 26]: 0.000e+00 [  5, 27]: 0.000e+00 [  5, 28]: 0.000e+00 [  5, 29]: 0.000e+00 [  5, 30]: 0.000e+00 [  5, 31]: 0.000e+00 [  5, 32]: 0.000e+00 [  5, 33]: 0.000e+00 [  5, 34]: 0.000e+00 [  5, 35]: 0.000e+00 [  5, 36]: 0.000e+00 [  5, 37]: 0.000e+00 [  5, 38]: 0.000e+00 [  5, 39]: 0.000e+00 [  5, 40]: 0.000e+00 [  5, 41]: 0.000e+00 [  5, 42]: 0.000e+00 [  5, 43]: 0.000e+00 [  5, 44]: 0.000e+00 [  5, 45]: 0.000e+00 [  5, 46]: 0.000e+00 [  5, 47]: 0.000e+00 [  5, 48]: 0.000e+00 [  5, 49]: 0.000e+00 [  5, 50]: 0.000e+00 [  5, 51]: 0.000e+00 [  5, 52]: 0.000e+00 [  5, 53]: 0.000e+00 [  5, 54]: 0.000e+00 [  5, 55]: 0.000e+00 [  5, 56]: 0.000e+00 [  5, 57]: 0.000e+00 [  5, 58]: 0.000e+00 [  5, 59]: 0.000e+00 [  5, 60]: 0.000e+00 [  5, 61]: 0.000e+00 [  5, 62]: 0.000e+00 [  5, 63]: 0.000e+00 [  5, 64]: 0.000e+00 [  5, 65]: 0.000e+00 [  5, 66]: 0.000e+00 [  5, 67]:-6.404e+01 [  5, 68]:-7.730e+01 [  5, 69]:-6.700e+04 [  5, 70]:-5.027e+02 [  5, 71]:-6.809e+01 [  5, 72]: 9.213e-02 [  5, 73]: 1.867e+02 [  5, 74]: 6.916e+01 [  5, 75]: 4.968e+05 [  5, 76]: 8.601e+01 [  5, 77]: 1.874e+01 [  5, 78]: 5.809e-02 [  5, 79]: 0.000e+00 [  5, 80]: 0.000e+00 [  5, 81]: 0.000e+00 [  5, 82]: 0.000e+00 [  5, 83]: 0.000e+00 [  5, 84]: 0.000e+00 [  5, 85]: 0.000e+00 [  5, 86]: 0.000e+00 [  5, 87]: 0.000e+00 [  5, 88]: 0.000e+00 [  5, 89]: 0.000e+00 [  5, 90]: 0.000e+00 [  5, 91]: 0.000e+00 [  5, 92]: 0.000e+00 [  5, 93]: 0.000e+00 [  5, 94]: 0.000e+00 [  5, 95]: 0.000e+00 [  5, 96]: 0.000e+00 [  5, 97]: 0.000e+00 [  5, 98]: 0.000e+00 [  5, 99]: 0.000e+00 [  5,100]: 0.000e+00 [  5,101]: 0.000e+00 [  5,102]: 0.000e+00 [  5,103]: 0.000e+00 [  5,104]: 0.000e+00 [  5,105]: 0.000e+00 [  5,106]: 0.000e+00 [  5,107]: 0.000e+00 [  5,108]: 0.000e+00 
[  6,  1]:-7.816e+04 [  6,  2]:-1.016e+02 [  6,  3]: 6.491e+00 [  6,  4]:-1.965e-02 [  6,  5]: 2.413e-01 [  6,  6]: 2.741e+03 [  6,  7]: 2.158e+04 [  6,  8]: 2.616e+01 [  6,  9]: 4.546e+00 [  6, 10]: 3.757e-02 [  6, 11]:-8.837e-01 [  6, 12]:-1.147e+01 [  6, 13]: 2.029e+04 [  6, 14]: 7.241e+04 [  6, 15]:-7.471e+00 [  6, 16]:-1.089e-01 [  6, 17]: 2.538e-02 [  6, 18]: 2.272e+00 [  6, 19]: 8.041e+03 [  6, 20]:-1.119e+04 [  6, 21]:-1.220e+01 [  6, 22]:-1.576e-01 [  6, 23]:-2.653e-02 [  6, 24]:-1.741e+01 [  6, 25]: 0.000e+00 [  6, 26]: 0.000e+00 [  6, 27]: 0.000e+00 [  6, 28]: 0.000e+00 [  6, 29]: 0.000e+00 [  6, 30]: 0.000e+00 [  6, 31]: 0.000e+00 [  6, 32]: 0.000e+00 [  6, 33]: 0.000e+00 [  6, 34]: 0.000e+00 [  6, 35]: 0.000e+00 [  6, 36]: 0.000e+00 [  6, 37]: 0.000e+00 [  6, 38]: 0.000e+00 [  6, 39]: 0.000e+00 [  6, 40]: 0.000e+00 [  6, 41]: 0.000e+00 [  6, 42]: 0.000e+00 [  6, 43]: 0.000e+00 [  6, 44]: 0.000e+00 [  6, 45]: 0.000e+00 [  6, 46]: 0.000e+00 [  6, 47]: 0.000e+00 [  6, 48]: 0.000e+00 [  6, 49]: 0.000e+00 [  6, 50]: 0.000e+00 [  6, 51]: 0.000e+00 [  6, 52]: 0.000e+00 [  6, 53]: 0.000e+00 [  6, 54]: 0.000e+00 [  6, 55]: 0.000e+00 [  6, 56]: 0.000e+00 [  6, 57]: 0.000e+00 [  6, 58]: 0.000e+00 [  6, 59]: 0.000e+00 [  6, 60]: 0.000e+00 [  6, 61]: 0.000e+00 [  6, 62]: 0.000e+00 [  6, 63]: 0.000e+00 [  6, 64]: 0.000e+00 [  6, 65]: 0.000e+00 [  6, 66]: 0.000e+00 [  6, 67]: 8.087e+03 [  6, 68]: 1.116e+04 [  6, 69]: 1.389e+01 [  6, 70]: 9.259e-02 [  6, 71]:-3.635e-02 [  6, 72]:-1.752e+01 [  6, 73]: 2.017e+04 [  6, 74]:-7.232e+04 [  6, 75]:-5.255e+00 [  6, 76]: 9.763e-02 [  6, 77]: 2.695e-02 [  6, 78]: 2.293e+00 [  6, 79]: 0.000e+00 [  6, 80]: 0.000e+00 [  6, 81]: 0.000e+00 [  6, 82]: 0.000e+00 [  6, 83]: 0.000e+00 [  6, 84]: 0.000e+00 [  6, 85]: 0.000e+00 [  6, 86]: 0.000e+00 [  6, 87]: 0.000e+00 [  6, 88]: 0.000e+00 [  6, 89]: 0.000e+00 [  6, 90]: 0.000e+00 [  6, 91]: 0.000e+00 [  6, 92]: 0.000e+00 [  6, 93]: 0.000e+00 [  6, 94]: 0.000e+00 [  6, 95]: 0.000e+00 [  6, 96]: 0.000e+00 [  6, 97]: 0.000e+00 [  6, 98]: 0.000e+00 [  6, 99]: 0.000e+00 [  6,100]: 0.000e+00 [  6,101]: 0.000e+00 [  6,102]: 0.000e+00 [  6,103]: 0.000e+00 [  6,104]: 0.000e+00 [  6,105]: 0.000e+00 [  6,106]: 0.000e+00 [  6,107]: 0.000e+00 [  6,108]: 0.000e+00 
[  7,  1]: 1.023e+08 [  7,  2]:-9.809e+02 [  7,  3]: 4.318e+03 [  7,  4]:-1.037e+02 [  7,  5]:-4.520e+01 [  7,  6]: 2.158e+04 [  7,  7]: 1.649e+08 [  7,  8]: 1.553e+04 [  7,  9]: 5.321e+03 [  7, 10]:-2.641e+01 [  7, 11]:-3.198e+01 [  7, 12]: 7.799e+04 [  7, 13]:-9.551e+07 [  7, 14]: 3.793e+07 [  7, 15]: 6.685e+03 [  7, 16]:-5.952e+01 [  7, 17]:-1.610e+02 [  7, 18]:-1.144e+04 [  7, 19]:-3.809e+07 [  7, 20]: 1.455e+07 [  7, 21]:-1.099e+04 [  7, 22]: 1.027e+02 [  7, 23]:-2.586e+01 [  7, 24]:-5.757e+04 [  7, 25]: 0.000e+00 [  7, 26]: 0.000e+00 [  7, 27]: 0.000e+00 [  7, 28]: 0.000e+00 [  7, 29]: 0.000e+00 [  7, 30]: 0.000e+00 [  7, 31]: 0.000e+00 [  7, 32]: 0.000e+00 [  7, 33]: 0.000e+00 [  7, 34]: 0.000e+00 [  7, 35]: 0.000e+00 [  7, 36]: 0.000e+00 [  7, 37]: 0.000e+00 [  7, 38]: 0.000e+00 [  7, 39]: 0.000e+00 [  7, 40]: 0.000e+00 [  7, 41]: 0.000e+00 [  7, 42]: 0.000e+00 [  7, 43]: 0.000e+00 [  7, 44]: 0.000e+00 [  7, 45]: 0.000e+00 [  7, 46]: 0.000e+00 [  7, 47]: 0.000e+00 [  7, 48]: 0.000e+00 [  7, 49]: 0.000e+00 [  7, 50]: 0.000e+00 [  7, 51]: 0.000e+00 [  7, 52]: 0.000e+00 [  7, 53]: 0.000e+00 [  7, 54]: 0.000e+00 [  7, 55]: 0.000e+00 [  7, 56]: 0.000e+00 [  7, 57]: 0.000e+00 [  7, 58]: 0.000e+00 [  7, 59]: 0.000e+00 [  7, 60]: 0.000e+00 [  7, 61]: 0.000e+00 [  7, 62]: 0.000e+00 [  7, 63]: 0.000e+00 [  7, 64]: 0.000e+00 [  7, 65]: 0.000e+00 [  7, 66]: 0.000e+00 [  7, 67]:-3.808e+07 [  7, 68]:-1.455e+07 [  7, 69]:-4.876e+03 [  7, 70]: 3.407e+01 [  7, 71]: 1.462e+01 [  7, 72]:-5.754e+04 [  7, 73]:-9.553e+07 [  7, 74]:-3.795e+07 [  7, 75]:-4.563e+02 [  7, 76]: 8.296e+01 [  7, 77]:-1.718e+02 [  7, 78]:-1.144e+04 [  7, 79]: 0.000e+00 [  7, 80]: 0.000e+00 [  7, 81]: 0.000e+00 [  7, 82]: 0.000e+00 [  7, 83]: 0.000e+00 [  7, 84]: 0.000e+00 [  7, 85]: 0.000e+00 [  7, 86]: 0.000e+00 [  7, 87]: 0.000e+00 [  7, 88]: 0.000e+00 [  7, 89]: 0.000e+00 [  7, 90]: 0.000e+00 [  7, 91]: 0.000e+00 [  7, 92]: 0.000e+00 [  7, 93]: 0.000e+00 [  7, 94]: 0.000e+00 [  7, 95]: 0.000e+00 [  7, 96]: 0.000e+00 [  7, 97]: 0.000e+00 [  7, 98]: 0.000e+00 [  7, 99]: 0.000e+00 [  7,100]: 0.000e+00 [  7,101]: 0.000e+00 [  7,102]: 0.000e+00 [  7,103]: 0.000e+00 [  7,104]: 0.000e+00 [  7,105]: 0.000e+00 [  7,106]: 0.000e+00 [  7,107]: 0.000e+00 [  7,108]: 0.000e+00 
[  8,  1]: 3.362e+03 [  8,  2]:-3.865e+07 [  8,  3]: 1.239e+03 [  8,  4]: 5.979e+00 [  8,  5]:-1.610e+02 [  8,  6]: 2.616e+01 [  8,  7]: 1.553e+04 [  8,  8]: 7.766e+07 [  8,  9]: 7.033e+03 [  8, 10]: 1.821e+01 [  8, 11]: 5.206e+01 [  8, 12]: 5.423e+00 [  8, 13]: 6.227e+07 [  8, 14]:-2.790e+07 [  8, 15]:-4.478e+03 [  8, 16]: 4.375e+01 [  8, 17]: 1.048e+02 [  8, 18]: 6.995e+03 [  8, 19]:-2.483e+07 [  8, 20]: 8.412e+06 [  8, 21]:-7.001e+03 [  8, 22]: 7.092e+01 [  8, 23]:-1.650e+01 [  8, 24]:-3.691e+04 [  8, 25]: 0.000e+00 [  8, 26]: 0.000e+00 [  8, 27]: 0.000e+00 [  8, 28]: 0.000e+00 [  8, 29]: 0.000e+00 [  8, 30]: 0.000e+00 [  8, 31]: 0.000e+00 [  8, 32]: 0.000e+00 [  8, 33]: 0.000e+00 [  8, 34]: 0.000e+00 [  8, 35]: 0.000e+00 [  8, 36]: 0.000e+00 [  8, 37]: 0.000e+00 [  8, 38]: 0.000e+00 [  8, 39]: 0.000e+00 [  8, 40]: 0.000e+00 [  8, 41]: 0.000e+00 [  8, 42]: 0.000e+00 [  8, 43]: 0.000e+00 [  8, 44]: 0.000e+00 [  8, 45]: 0.000e+00 [  8, 46]: 0.000e+00 [  8, 47]: 0.000e+00 [  8, 48]: 0.000e+00 [  8, 49]: 0.000e+00 [  8, 50]: 0.000e+00 [  8, 51]: 0.000e+00 [  8, 52]: 0.000e+00 [  8, 53]: 0.000e+00 [  8, 54]: 0.000e+00 [  8, 55]: 0.000e+00 [  8, 56]: 0.000e+00 [  8, 57]: 0.000e+00 [  8, 58]: 0.000e+00 [  8, 59]: 0.000e+00 [  8, 60]: 0.000e+00 [  8, 61]: 0.000e+00 [  8, 62]: 0.000e+00 [  8, 63]: 0.000e+00 [  8, 64]: 0.000e+00 [  8, 65]: 0.000e+00 [  8, 66]: 0.000e+00 [  8, 67]: 2.482e+07 [  8, 68]: 8.408e+06 [  8, 69]: 3.424e+03 [  8, 70]:-2.529e+01 [  8, 71]:-1.017e+01 [  8, 72]: 3.689e+04 [  8, 73]:-6.228e+07 [  8, 74]:-2.792e+07 [  8, 75]:-2.168e+02 [  8, 76]: 6.023e+01 [  8, 77]:-1.119e+02 [  8, 78]:-6.998e+03 [  8, 79]: 0.000e+00 [  8, 80]: 0.000e+00 [  8, 81]: 0.000e+00 [  8, 82]: 0.000e+00 [  8, 83]: 0.000e+00 [  8, 84]: 0.000e+00 [  8, 85]: 0.000e+00 [  8, 86]: 0.000e+00 [  8, 87]: 0.000e+00 [  8, 88]: 0.000e+00 [  8, 89]: 0.000e+00 [  8, 90]: 0.000e+00 [  8, 91]: 0.000e+00 [  8, 92]: 0.000e+00 [  8, 93]: 0.000e+00 [  8, 94]: 0.000e+00 [  8, 95]: 0.000e+00 [  8, 96]: 0.000e+00 [  8, 97]: 0.000e+00 [  8, 98]: 0.000e+00 [  8, 99]: 0.000e+00 [  8,100]: 0.000e+00 [  8,101]: 0.000e+00 [  8,102]: 0.000e+00 [  8,103]: 0.000e+00 [  8,104]: 0.000e+00 [  8,105]: 0.000e+00 [  8,106]: 0.000e+00 [  8,107]: 0.000e+00 [  8,108]: 0.000e+00 
